Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation_date,report_date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status
350488,Influenza - Avian,;H5N1 HPAI;,-20.787022,-65.714583,COTAGAITA_IRICCINA,Bolivia,Americas,2023-02-19T00:00:00Z,2023-04-07T00:00:00Z,"Domestic,Unspecified bird,",OIE,,,Confirmed
352355,Influenza - Avian,;H5 HPAI;,-26,30.4,HPAI_H5_W_2023_004,South Africa,Africa,2023-03-14T00:00:00Z,2023-05-04T00:00:00Z,"Environmental sample,Unspecified bird,",OIE,,,Confirmed
348598,Influenza - Avian,;H5N1 HPAI;,47.185,8.275,BALDEGGERSEE,Switzerland,Europe,2023-03-03T00:00:00Z,2023-03-16T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348929,Influenza - Avian,;H5N1 HPAI;,47.054,8.315,VIERWALDSTÄTTERSEE,Switzerland,Europe,2023-03-14T00:00:00Z,2023-03-23T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348602,Influenza - Avian,;H5N1 HPAI;,46.99,6.933,LAC DE NEUCHÂTEL,Switzerland,Europe,2023-03-02T00:00:00Z,2023-03-16T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348597,Influenza - Avian,;H5N1 HPAI;,46.966,6.873,LAC DE NEUCHÂTEL,Switzerland,Europe,2023-03-03T00:00:00Z,2023-03-16T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348588,Influenza - Avian,;H5N1 HPAI;,46.996,6.952,LAC DE NEUCHÂTEL,Switzerland,Europe,2023-03-07T00:00:00Z,2023-03-16T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348940,Influenza - Avian,;H5N1 HPAI;,46.939,6.852,LAC DE NEUCHÂTEL,Switzerland,Europe,2023-03-09T00:00:00Z,2023-03-23T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
350475,Influenza - Avian,;H5N1 HPAI;,47.01,6.985,LAC DE NEUCHÂTEL,Switzerland,Europe,2023-03-27T00:00:00Z,2023-04-06T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348930,Influenza - Avian,;H5N1 HPAI;,46.97,6.873,LAC DE NEUCHÂTEL,Switzerland,Europe,2023-03-13T00:00:00Z,2023-03-23T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348931,Influenza - Avian,;H5N1 HPAI;,46.981,6.903,LAC DE NEUCHÂTEL,Switzerland,Europe,2023-03-13T00:00:00Z,2023-03-23T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
350892,Influenza - Avian,;H5N1 HPAI;,49.00751,14.44073,VRBENSKÉ RYBNÍKY,Czech Republic,Europe,2023-04-05T00:00:00Z,2023-04-14T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
352481,Influenza - Avian,;H5N1 HPAI;,48.86712,16.92336,NOVÝ PODVOROV,Czech Republic,Europe,2023-04-24T00:00:00Z,2023-05-05T00:00:00Z,"Wild,Mute Swan:Cygnus olor(Anatidae),",OIE,,,Confirmed
350470,Influenza - Avian,;H5N1 HPAI;,48.82991,16.46443,Jevišovka,Czech Republic,Europe,2023-03-20T00:00:00Z,2023-04-05T00:00:00Z,"Wild,Mute Swan:Cygnus olor(Anatidae),",OIE,,,Confirmed
350893,Influenza - Avian,;H5N1 HPAI;,49.35412,17.3697,CHROPYN ,Czech Republic,Europe,2023-04-05T00:00:00Z,2023-04-14T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
350894,Influenza - Avian,;H5N1 HPAI;,48.89306,17.0559,MUT NICE,Czech Republic,Europe,2023-04-03T00:00:00Z,2023-04-14T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348594,Influenza - Avian,;H5N1 HPAI;,47.6969,8.6304,SCHAFFHAUSEN,Switzerland,Europe,2023-03-04T00:00:00Z,2023-03-16T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348942,Influenza - Avian,;H5N1 HPAI;,47.195,8.851,LACHEN,Switzerland,Europe,2023-03-08T00:00:00Z,2023-03-23T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
352480,Influenza - Avian,;H5N1 HPAI;,50.47021,14.37475,ŠT TÍ,Czech Republic,Europe,2023-05-03T00:00:00Z,2023-05-05T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
352039,Influenza - Avian,;H5N1 HPAI;,50.4495,14.33285,RA ICE,Czech Republic,Europe,2023-04-12T00:00:00Z,2023-04-28T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
352482,Influenza - Avian,;H5N1 HPAI;,49.87921,18.33005,VRBICE HE MANICKÝ RYBNÍK,Czech Republic,Europe,2023-04-24T00:00:00Z,2023-05-05T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
352483,Influenza - Avian,;H5N1 HPAI;,49.86427,18.38799,RYCHVALD,Czech Republic,Europe,2023-04-24T00:00:00Z,2023-05-05T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
352038,Influenza - Avian,;H5N1 HPAI;,49.41883,17.32412,TROUBKY,Czech Republic,Europe,2023-04-18T00:00:00Z,2023-04-28T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
352348,Influenza - Avian,;H5N1 HPAI;,49.85089,18.40207,Rychvald,Czech Republic,Europe,2023-04-30T00:00:00Z,2023-05-02T00:00:00Z,"Domestic,Turkey,",OIE,,,Confirmed
350636,Influenza - Avian,;H5N1 HPAI;,13.2291,-16.6714,Tanji,Gambia,Africa,2023-03-31T00:00:00Z,2023-04-08T00:00:00Z,"Wild,Grey headed gull (Chroicocephalus cirrocephalus),Wild,Caspian gull (Larus cachinnans),Wild,Royal tern,",OIE,,,Confirmed
348592,Influenza - Avian,;H5N1 HPAI;,47.648,9.194,KREUZLINGEN,Switzerland,Europe,2023-03-04T00:00:00Z,2023-03-16T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348591,Influenza - Avian,;H5N1 HPAI;,47.623,9.27,ALTNAU,Switzerland,Europe,2023-03-06T00:00:00Z,2023-03-16T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348600,Influenza - Avian,;H5N1 HPAI;,47.674,9.085,ERMATINGEN,Switzerland,Europe,2023-03-02T00:00:00Z,2023-03-16T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348601,Influenza - Avian,;H5N1 HPAI;,47.66,8.855,STEIN AM RHEIN,Switzerland,Europe,2023-03-02T00:00:00Z,2023-03-16T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
350402,Influenza - Avian,;H5N1 HPAI;,47.651,8.894,ÖHNINGEN,Switzerland,Europe,2023-03-20T00:00:00Z,2023-04-04T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",OIE,,,Confirmed
350399,Influenza - Avian,;H5N1 HPAI;,47.6693,9.1665,KONSTANZ,Switzerland,Europe,2023-03-20T00:00:00Z,2023-04-04T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",OIE,,,Confirmed
350616,Influenza - Avian,;H5N1 HPAI;,22.422,106.443,Thach An,Viet Nam,Asia,,2023-03-29T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
349339,Influenza - Avian,;H5N1 HPAI;,49.87087,13.99635,Libomyšl,Czech Republic,Europe,2023-03-22T00:00:00Z,2023-03-27T00:00:00Z,"Domestic,Chicken,",OIE,,,Confirmed
350468,Influenza - Avian,;H5N1 HPAI;,50.4123,14.99436,Židn ves,Czech Republic,Europe,2023-04-04T00:00:00Z,2023-04-05T00:00:00Z,"Domestic,Unspecified bird,",OIE,,,Confirmed
350469,Influenza - Avian,;H5N1 HPAI;,50.27321,14.1462,Hobšovický rybník,Czech Republic,Europe,2023-04-03T00:00:00Z,2023-04-05T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
350617,Influenza - Avian,,9.095,104.968,Tran Van Thoi,Viet Nam,Asia,,2023-04-07T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
350619,Influenza - Avian,,9.192,105.132,Ca Mau,Viet Nam,Asia,,2023-04-07T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
350620,Influenza - Avian,,9.355,105.085,Thoi Binh,Viet Nam,Asia,,2023-04-07T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
350618,Influenza - Avian,,9.408,104.963,U Minh,Viet Nam,Asia,,2023-04-07T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
352037,Influenza - Avian,;H5N1 HPAI;,50.10743,15.85629,BOHUMILE ,Czech Republic,Europe,2023-04-24T00:00:00Z,2023-04-28T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348939,Influenza - Avian,;H5N1 HPAI;,46.856,6.732,CONSICE,Switzerland,Europe,2023-03-09T00:00:00Z,2023-03-23T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348599,Influenza - Avian,;H5N1 HPAI;,46.504,6.642,LAC LÉMAN,Switzerland,Europe,2023-03-02T00:00:00Z,2023-03-16T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348941,Influenza - Avian,;H5N1 HPAI;,46.805,6.641,LAC DE NEUCHÂTEL,Switzerland,Europe,2023-03-08T00:00:00Z,2023-03-23T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348596,Influenza - Avian,;H5N1 HPAI;,46.456,6.8517,LAC LÉMAN,Switzerland,Europe,2023-03-03T00:00:00Z,2023-03-16T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348593,Influenza - Avian,;H5N1 HPAI;,46.499,6.692,LAC LÉMAN,Switzerland,Europe,2023-03-05T00:00:00Z,2023-03-16T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348935,Influenza - Avian,;H5N1 HPAI;,46.534,6.577,CHAVANNES-PRÈS-RENENS,Switzerland,Europe,2023-03-10T00:00:00Z,2023-03-23T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348584,Influenza - Avian,;H5N1 HPAI;,47.235,8.675,WÄDENSWIL,Switzerland,Europe,2023-03-07T00:00:00Z,2023-03-16T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348581,Influenza - Avian,;H5N1 HPAI;,47.382,8.539,ZÜRICH,Switzerland,Europe,2023-03-08T00:00:00Z,2023-03-16T00:00:00Z,"Wild,Mute Swan:Cygnus olor(Anatidae),",OIE,,,Confirmed
348933,Influenza - Avian,;H5N1 HPAI;,47.238,8.723,STÄFA,Switzerland,Europe,2023-03-10T00:00:00Z,2023-03-23T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348922,Influenza - Avian,;H5N1 HPAI;,47.313,8.578,ZÜRICHSEE,Switzerland,Europe,2023-03-14T00:00:00Z,2023-03-23T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348587,Influenza - Avian,;H5N1 HPAI;,47.316,8.577,KÜSNACHT,Switzerland,Europe,2023-03-07T00:00:00Z,2023-03-16T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348919,Influenza - Avian,;H5N1 HPAI;,47.309,8.582,ZÜRICHSEE,Switzerland,Europe,2023-03-14T00:00:00Z,2023-03-23T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348583,Influenza - Avian,;H5N1 HPAI;,47.23,8.674,WÄDENSWIL,Switzerland,Europe,2023-03-07T00:00:00Z,2023-03-16T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
350474,Influenza - Avian,;H5N1 HPAI;,47.387,8.532,ZÜRICH,Switzerland,Europe,2023-03-27T00:00:00Z,2023-04-06T00:00:00Z,"Wild,Mute Swan:Cygnus olor(Anatidae),",OIE,,,Confirmed
348923,Influenza - Avian,;H5N1 HPAI;,47.362,8.681,GREIFENSEE,Switzerland,Europe,2023-03-14T00:00:00Z,2023-03-23T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348586,Influenza - Avian,;H5N1 HPAI;,47.308,8.571,RÜSCHLIKON,Switzerland,Europe,2023-03-07T00:00:00Z,2023-03-16T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
350476,Influenza - Avian,;H5N1 HPAI;,47.324,8.576,ZÜRICHSEE,Switzerland,Europe,2023-03-25T00:00:00Z,2023-04-06T00:00:00Z,"Wild,Mute Swan:Cygnus olor(Anatidae),",OIE,,,Confirmed
348926,Influenza - Avian,;H5N1 HPAI;,47.365,8.68,GREIFENSEE,Switzerland,Europe,2023-03-14T00:00:00Z,2023-03-23T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
349162,Influenza - Avian,;H5N1 HPAI;,47.387,8.75,Fehraltorf,Switzerland,Europe,2023-03-19T00:00:00Z,2023-03-24T00:00:00Z,"Domestic,Unspecified bird,",OIE,,,Confirmed
348937,Influenza - Avian,;H5N1 HPAI;,47.337,8.698,GREIFENSEE,Switzerland,Europe,2023-03-09T00:00:00Z,2023-03-23T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348927,Influenza - Avian,;H5N1 HPAI;,47.263,8.656,ZÜRICHSEE,Switzerland,Europe,2023-03-14T00:00:00Z,2023-03-23T00:00:00Z,"Wild,Great crested grebe (Podiceps cristatus),",OIE,,,Confirmed
348582,Influenza - Avian,;H5N1 HPAI;,47.361,8.547,ZÜRICH,Switzerland,Europe,2023-03-08T00:00:00Z,2023-03-16T00:00:00Z,"Wild,Mute Swan:Cygnus olor(Anatidae),",OIE,,,Confirmed
348579,Influenza - Avian,;H5N1 HPAI;,47.374,8.542,ZÜRICH,Switzerland,Europe,2023-02-24T00:00:00Z,2023-03-16T00:00:00Z,"Wild,Mute Swan:Cygnus olor(Anatidae),",OIE,,,Confirmed
348934,Influenza - Avian,;H5N1 HPAI;,47.387,8.532,ZÜRICH,Switzerland,Europe,2023-03-10T00:00:00Z,2023-03-23T00:00:00Z,"Wild,Mute Swan:Cygnus olor(Anatidae),",OIE,,,Confirmed
348590,Influenza - Avian,;H5N1 HPAI;,47.386,8.532,ZÜRICH,Switzerland,Europe,2023-03-06T00:00:00Z,2023-03-16T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348917,Influenza - Avian,;H5N1 HPAI;,47.36,8.706,USTER,Switzerland,Europe,2023-03-15T00:00:00Z,2023-03-23T00:00:00Z,"Wild,Stork,",OIE,,,Confirmed
348920,Influenza - Avian,;H5N1 HPAI;,47.289,8.574,THALWIL,Switzerland,Europe,2023-03-14T00:00:00Z,2023-03-23T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348938,Influenza - Avian,;H5N1 HPAI;,47.337,8.697,GREIFENSEE,Switzerland,Europe,2023-03-09T00:00:00Z,2023-03-23T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348936,Influenza - Avian,;H5N1 HPAI;,47.6969,8.6306,SCHAFFHAUSEN,Switzerland,Europe,2023-03-10T00:00:00Z,2023-03-23T00:00:00Z,"Wild,Caspian gull (Larus cachinnans),",OIE,,,Confirmed
348921,Influenza - Avian,;H5N1 HPAI;,47.274,8.583,OBERRIEDEN,Switzerland,Europe,2023-03-14T00:00:00Z,2023-03-23T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348595,Influenza - Avian,;H5N1 HPAI;,47.353,8.55,ZÜRICH,Switzerland,Europe,2023-03-03T00:00:00Z,2023-03-16T00:00:00Z,"Wild,Mute Swan:Cygnus olor(Anatidae),",OIE,,,Confirmed
348585,Influenza - Avian,;H5N1 HPAI;,47.291,8.572,THALWIL,Switzerland,Europe,2023-03-07T00:00:00Z,2023-03-16T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348924,Influenza - Avian,;H5N1 HPAI;,47.3,8.584,ZÜRICHSEE,Switzerland,Europe,2023-03-14T00:00:00Z,2023-03-23T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348925,Influenza - Avian,;H5N1 HPAI;,47.353,8.71,USTER,Switzerland,Europe,2023-03-14T00:00:00Z,2023-03-23T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
350398,Influenza - Avian,;H5N1 HPAI;,49.01,8.3,KARLSRUHE,Germany,Europe,2023-03-24T00:00:00Z,2023-04-05T00:00:00Z,"Wild,Accipitridae (incognita),",OIE,,,Confirmed
350407,Influenza - Avian,;H5N1 HPAI;,48.98,10.23,ELLENBERG,Germany,Europe,2023-03-10T00:00:00Z,2023-04-05T00:00:00Z,"Wild,Anatidae (incognita),",OIE,,,Confirmed
351895,Influenza - Avian,;H5N1 HPAI;,47.79,9.32,SALEM,Germany,Europe,2023-03-31T00:00:00Z,2023-04-25T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",OIE,,,Confirmed
353034,Influenza - Avian,;H5N1 HPAI;,47.58963,9.549072,LANGENARGEN,Germany,Europe,2023-04-21T00:00:00Z,2023-05-11T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",OIE,,,Confirmed
350401,Influenza - Avian,;H5N1 HPAI;,49.41,8.74,HEIDELBERG,Germany,Europe,2023-03-14T00:00:00Z,2023-04-05T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",OIE,,,Confirmed
350404,Influenza - Avian,;H5N1 HPAI;,47.79,9.1,SIPPLINGEN,Germany,Europe,2023-03-22T00:00:00Z,2023-04-05T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",OIE,,,Confirmed
353033,Influenza - Avian,;H5N1 HPAI;,47.666577,9.41721,FRIEDRICHSHAFEN,Germany,Europe,2023-04-21T00:00:00Z,2023-05-11T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",OIE,,,Confirmed
353031,Influenza - Avian,;H5N1 HPAI;,48.21,9.84,LAUPHEIM,Germany,Europe,2023-05-02T00:00:00Z,2023-05-11T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",OIE,,,Confirmed
351896,Influenza - Avian,;H5N1 HPAI;,47.66,9.36,IMMENSTAAD AM BODENSEE,Germany,Europe,2023-03-31T00:00:00Z,2023-04-25T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",OIE,,,Confirmed
351899,Influenza - Avian,;H5N1 HPAI;,47.673,9.316,HAGNAU AM BODENSEE,Germany,Europe,2023-03-31T00:00:00Z,2023-04-25T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",OIE,,,Confirmed
350408,Influenza - Avian,;H5N1 HPAI;,49.52,8.47,MANNHEIM,Germany,Europe,2023-03-14T00:00:00Z,2023-04-05T00:00:00Z,"Wild,Accipitridae (incognita),",OIE,,,Confirmed
350406,Influenza - Avian,;H5N1 HPAI;,48.96,10.22,ELLWANGEN (JAGST),Germany,Europe,2023-03-14T00:00:00Z,2023-04-05T00:00:00Z,"Wild,Ardeidae (unspecified),",OIE,,,Confirmed
351897,Influenza - Avian,;H5N1 HPAI;,47.58,9.58,KRESSBRONN AM BODENSEE,Germany,Europe,2023-03-31T00:00:00Z,2023-04-25T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",OIE,,,Confirmed
351894,Influenza - Avian,;H5N1 HPAI;,47.72,8.99,RADOLFZELL AM BODENSEE,Germany,Europe,2023-04-05T00:00:00Z,2023-04-25T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",OIE,,,Confirmed
353032,Influenza - Avian,;H5N1 HPAI;,48.03,9.64,BAD SCHUSSENRIED,Germany,Europe,2023-04-24T00:00:00Z,2023-05-11T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",OIE,,,Confirmed
350642,Influenza - Avian,;H5N1 HPAI;,49.06,9.89,Obersontheim,Germany,Europe,2023-04-06T00:00:00Z,2023-04-11T00:00:00Z,"Domestic,Turkey,",OIE,,,Confirmed
353035,Influenza - Avian,;H5N1 HPAI;,48.2,10.06,DIETENHEIM,Germany,Europe,2023-04-21T00:00:00Z,2023-05-11T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",OIE,,,Confirmed
350405,Influenza - Avian,;H5N1 HPAI;,47.650271,9.475564,FRIEDRICHSHAFEN,Germany,Europe,2023-02-22T00:00:00Z,2023-04-05T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",OIE,,,Confirmed
350400,Influenza - Avian,;H5N1 HPAI;,49.38,8.81,NECKARGEMÜND,Germany,Europe,2023-03-27T00:00:00Z,2023-04-05T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",OIE,,,Confirmed
351898,Influenza - Avian,;H5N1 HPAI;,47.658,9.428,FRIEDRICHSHAFEN,Germany,Europe,2023-03-31T00:00:00Z,2023-04-25T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",OIE,,,Confirmed
350403,Influenza - Avian,;H5N1 HPAI;,47.66,9.36,IMMENSTAAD AM BODENSEE,Germany,Europe,2023-03-22T00:00:00Z,2023-04-05T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",OIE,,,Confirmed
353030,Influenza - Avian,;H5N1 HPAI;,48.07,9.61,BAD BUCHAU,Germany,Europe,2023-05-03T00:00:00Z,2023-05-11T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",OIE,,,Confirmed
350410,Influenza - Avian,;H5N1 HPAI;,49.21,12.09,TEUBLITZ,Germany,Europe,2023-03-22T00:00:00Z,2023-04-05T00:00:00Z,"Wild,Anatidae (incognita),",OIE,,,Confirmed
352473,Influenza - Avian,;H5N1 HPAI;,48.717,13.069,WINZER,Germany,Europe,2023-03-29T00:00:00Z,2023-05-04T00:00:00Z,"Wild,Anatidae (incognita),",OIE,,,Confirmed
349786,Influenza - Avian,;H5N1 HPAI;,48.63,12.45,DINGOLFING,Germany,Europe,2023-03-08T00:00:00Z,2023-03-29T00:00:00Z,"Wild,Swan,Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",OIE,,,Confirmed
352471,Influenza - Avian,;H5N1 HPAI;,48.36,10.04,NEU-ULM,Germany,Europe,2023-04-17T00:00:00Z,2023-05-04T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",OIE,,,Confirmed
349778,Influenza - Avian,;H5N1 HPAI;,49.16,11.95,KALLMÜNZ,Germany,Europe,2023-03-24T00:00:00Z,2023-03-29T00:00:00Z,"Wild,Anatidae (incognita),",OIE,,,Confirmed
350412,Influenza - Avian,;H5N1 HPAI;,48.427,11.618,ALLERSHAUSEN,Germany,Europe,2023-03-01T00:00:00Z,2023-04-05T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",OIE,,,Confirmed
352475,Influenza - Avian,;H5N1 HPAI;,49.288,12.161,STEINBERG,Germany,Europe,2023-04-06T00:00:00Z,2023-05-04T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",OIE,,,Confirmed
349779,Influenza - Avian,;H5N1 HPAI;,49.29,10.85,NEUENDETTELSAU,Germany,Europe,2023-03-19T00:00:00Z,2023-03-29T00:00:00Z,"Wild,Accipitridae (incognita),",OIE,,,Confirmed
352472,Influenza - Avian,;H5N1 HPAI;,47.551,9.6898,LINDAU (BODENSEE),Germany,Europe,2023-04-17T00:00:00Z,2023-05-04T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",OIE,,,Confirmed
349787,Influenza - Avian,;H5N1 HPAI;,48.56,12.17,ERGOLDING,Germany,Europe,2023-03-07T00:00:00Z,2023-03-29T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",OIE,,,Confirmed
352477,Influenza - Avian,;H5N1 HPAI;,48.6,12.29,ESSENBACH,Germany,Europe,2023-03-30T00:00:00Z,2023-05-04T00:00:00Z,"Wild,Accipitridae (incognita),",OIE,,,Confirmed
350409,Influenza - Avian,;H5N1 HPAI;,49.21,12.04,BURGLENGENFELD,Germany,Europe,2023-03-22T00:00:00Z,2023-04-05T00:00:00Z,"Wild,Anatidae (incognita),",OIE,,,Confirmed
349784,Influenza - Avian,;H5N1 HPAI;,48.06,11.52,PULLACH I. ISARTAL,Germany,Europe,2023-03-15T00:00:00Z,2023-03-29T00:00:00Z,"Wild,Swan,",OIE,,,Confirmed
349782,Influenza - Avian,;H5N1 HPAI;,49.288,12.16,STEINBERG,Germany,Europe,2023-03-13T00:00:00Z,2023-03-29T00:00:00Z,"Wild,Anatidae (incognita),",OIE,,,Confirmed
349781,Influenza - Avian,;H5N1 HPAI;,48.65,11.95,PFEFFENHAUSEN,Germany,Europe,2023-03-07T00:00:00Z,2023-03-29T00:00:00Z,"Wild,Accipitridae (incognita),",OIE,,,Confirmed
352474,Influenza - Avian,;H5N1 HPAI;,49.29,12.1,SCHWANDORF,Germany,Europe,2023-04-06T00:00:00Z,2023-05-04T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",OIE,,,Confirmed
349780,Influenza - Avian,;H5N1 HPAI;,48.42,12.94,PFARRKIRCHEN,Germany,Europe,2023-03-06T00:00:00Z,2023-03-29T00:00:00Z,"Wild,Anatidae (incognita),",OIE,,,Confirmed
352470,Influenza - Avian,;H5N1 HPAI;,49.22,12.69,CHAM,Germany,Europe,2023-04-17T00:00:00Z,2023-05-04T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",OIE,,,Confirmed
349783,Influenza - Avian,;H5N1 HPAI;,49.22,12.06,TEUBLITZ,Germany,Europe,2023-03-21T00:00:00Z,2023-03-29T00:00:00Z,"Wild,Anatidae (incognita),",OIE,,,Confirmed
352468,Influenza - Avian,;H5N1 HPAI;,48.24,12.68,NEUÖTTING,Germany,Europe,2023-04-18T00:00:00Z,2023-05-04T00:00:00Z,"Wild,Accipitridae (incognita),",OIE,,,Confirmed
352469,Influenza - Avian,;H5N1 HPAI;,49.25,12.77,WEIDING,Germany,Europe,2023-04-17T00:00:00Z,2023-05-04T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",OIE,,,Confirmed
